UniprotID,afdb_structure_url,afdb_model_version,http_status,content_length,afdb_structure_sha256,parser_status,selected_chain
B1LUA9,,v6,200,0,021eee3eef56e3b354cbf20a993b7c2b6fd33107ec3d4985b8f6be47832a1595,,
B1LZS5,,v6,200,0,17affee8286cd8f6e89295f049577c84c41db8d3060482d466abcf05cf9a73a6,,
B1MB83,,v6,200,0,432126799ead7a77f8ea7be7c6bfed8389cf521e1a94bf29c06b5df534cc3c29,,
B1MC29,,v6,200,0,307580e3f026af4a44b174507a403d169da981b838949f2e52165ba91bc8d6e9,,
B1MDU9,,v6,200,0,e1998bb4d9d28b5dfb61a9303088fb7d0ff188ddf21c55fc6c5415ef13c6309b,,
B1MLG8,,v6,200,0,d628bee38a68492ca827a79ab3195da62bbeafde63c19578013169082fdc5f06,,
B1NKR1,,,404,0,,,
B1NKR5,,,404,0,,,
B1NKS7,,,404,0,,,
B1NKT1,,,404,0,,,
B1NKT9,,,404,0,,,
B1NKU3,,,404,0,,,
B1VHT0,,v6,200,0,678d00a8be9b01402684fa945da92b529eb4caee1ea09e2390e3bbf1b19af3c1,,
B1VXN6,,v6,200,0,17213f1d1423e66c35ceb626975e0c0a22094720a24f8ca95d71f83418df76af,,
B1VZ02,,v6,200,0,95ac5e621448a74987985089dbdcd7cc45b482fc62981d7719a7d374f18a150b,,
B1W5G7,,v6,200,0,925efa5221562639c072e194ed2d1f04bd9567b117bf4ab2948cf2279f94d344,,
B1W5G8,,v6,200,0,052c2183d106d6c70531c591c5545e99ae6f511859a92763fa0fe2925e1ea237,,
B1WC86,,v6,200,0,20beff8e650b88b3bb4ede7ce22bbbd4e1e9ee53d0c9f47497b694f4f4632d20,,
B1X900,,v6,200,0,0570a93ade2a96de1ea494d7e83cc4bf97d30fcb1aa69815c6cc0b90e8ae6e97,,
B1XNN1,,v6,200,0,90ee42a0cbeaeaaee6a8437f13f80c8d04158a42faaf3fff17ae3de21ee015b6,,
B1Y3V2,,v6,200,0,5e95886b5ea170218001e3721da941d78e08517bae57978d275f53370cf3c95f,,
B1Y3V4,,v6,200,0,1786407242761e397cf197008b1dfd97ed8a40e4e02bd99dd8b396b019c1d8ab,,
B1YDA5,,v6,200,0,97418b07f9e9519b008a394fd27e57d900138618725ac22570c1e02c508b1fba,,
B1YPV9,,v6,200,0,6bb21b11d6931e9361a7fe5746bee55efac4a7f58510e27f40a548d6c7940cfc,,
B1YQ64,,v6,200,0,391807887994206969f196eba0d5c6e15c7f2cc367517de2313e0a3ba01fccfa,,
B1YUG1,,v6,200,0,66a5b5dacedf4d518630e8c00249b82c926ed7d00a8c6afe02fab50d32483a2c,,
B1ZLM0,,v6,200,0,37521a24292e117a0b8e8d5441df31ed1ff50e7c95609caab409f1cd84671b51,,
B1ZP07,,v6,200,0,3c3d25f842e538f32c81519ffde6f142fb43bfecdae5a4af94e193843542c172,,
B1ZP08,,v6,200,0,a6cae3c8b54a6e08027f0d151c634d73d1f538c786bc19efd23f64d2ed4911ed,,
B1ZQN2,,v6,200,0,aa58706f2b0bb2e7e89c23340bc124a498bf4f32442295a76ca01b9d2541e393,,
B1ZY08,,v6,200,0,e1c8d6cc0e81f4fb59a548cd6fe37551c6f5b160ece8f01657c59ad58ae90347,,
B2A5W6,,v6,200,0,aebd5a94f9104e244702f30f5fa01791ff331aeb8e62d300d39243b5fa92834d,,
B2AG26,,v6,200,0,0bcc0911cf7b641fdeb9eafb3a1075e3ec97be46ea04b34d3fdd7dc1f8b2eb3d,,
B2BMF9,,,404,0,,,
B2BW43,,,404,0,,,
B2CML6,,v6,200,0,7fed5fcebb3d30f5ab4bccfd723f823e8bddcaa5a924b967c73e0b4183d5b09f,,
B2G944,,v6,200,0,79f2cb3ea01fd56065fc635606890587aac1f8d3340c9fe0fc3800c5c9f5ce36,,
B2GFK7,,v6,200,0,4b29aa1f8b7589ba8ee4239b8144ff4d91d1806fef16adeab142168fb3a8d777,,
B2GKN0,,v6,200,0,767360e9d327b75a2ae7fb00da7dd0bea2731a0eb0a7201a5bfd7727addf483a,,
B2HDJ9,,v6,200,0,f5fe7f7952f51faafb102806dca3ad2c9385495b1e401751372e673130e9261d,,
B2HPD6,,v6,200,0,15f73c417171b5f158c056fa9ffaa18f08fa90ac3832b418fbff51d025cc25fc,,
B2HSZ1,,v6,200,0,6877de6992d80473821c9f219cd117c2aa684fe77e9b3a205c1547f619341b7d,,
B2HU50,,v6,200,0,38a7566ca5b9d988545e04719fac8fbd752742b8095e64b72d29362c8257cd27,,
B2IEA5,,v6,200,0,0714a7161fb60727f1dd86b1b625a51083064667ca08d27b1fbe486cda686a52,,
B2IPG3,,v6,200,0,a5fdaa61d63f5436a4f07a8f5c8cb4aa961de9bb566ae7752d181348fdd2e23c,,
B2IVV2,,v6,200,0,5730d9f8886b0c4c0ca520b9f7e2100f568966a786bafc49c4cd712ada465fc6,,
B2JF65,,v6,200,0,0db214d75fc415010074b48f3f1f1cf2b7f6da1de73bc335569f61582f643574,,
B2JF66,,v6,200,0,89603c58b1779db985f9ba47b8855e145c0dede47fd794ad69d0d78216136cad,,
B2JJW1,,v6,200,0,2f6d76c873a884fcf76490ca554684182f067f89afec199c84a44e76a42f6659,,
B2S2W8,,,404,0,,,
B2SB61,,v6,200,0,d16b76d4124ed58f003ff432646fd78939a879a69ba868c408786dbb7900f1c4,,
B2SNG9,,v6,200,0,eaf0f988d04a107ecc3201b78fc22cdd1218c735a322f86de221ece30b129d67,,
B2STN6,,v6,200,0,b1cd998d51ee219d6f9131e4955cceb31f3b5ef1109e4509160c6d3c76cd47df,,
B2T1M3,,v6,200,0,0a23fce858e638a0f847d34283f02b1cdca97324659567f228f4c91eda604434,,
B2T7M8,,v6,200,0,e761b7da19c2ae3b5d5bfe96e3ddaa91cfe2c57cf9705cd3ed3d0548de97541e,,
B2TEK6,,v6,200,0,3a3d76e98a00641869a96a91bcf9bb71aeb2dec3c97434df86d845e7a258583d,,
B2TIR0,,v6,200,0,313b6f5617eb00eb2236e94f5c1645bbe6266093bfffd24ddd70ddcdbc58a657,,
B2U7Q1,,v6,200,0,38546690a51694221179dbb5a44b3e06270548a0bb76dd3128778840d38facdf,,
B2UGY6,,v6,200,0,15feb401838d44f028fd143669b19527997f6ed0b1842ef7ca752c840505d31d,,
B2ULY3,,v6,200,0,ab7e10933b670a3239bd25af80613d794d11c72d9002295d813ca1d9382be994,,
B2UMP5,,v6,200,0,20a443112944374a79839b2c610f034b46689f4d262045742d009efd8c9b0184,,
B2UNU8,,v6,200,0,176a44c1860fd04b4a91690fa97c3c99648badcb80b8f06e74cf1e6f764aa5c4,,
B2UQG6,,v6,200,0,9ed6567527ed2fcf1714cfc04a5d13a2d6388b309f2f0f4c34f068f584858c82,,
B2ZFP3,,v6,200,0,a84cf01a6b199cb31ba1162de2380eac0a2f48082bdcaf5a23a0d299f3b94816,,
B3A0L6,,,404,0,,,
B3E7F7,,,404,0,,,
B3E9W9,,v6,200,0,5c77a065f340b81fbeddbfd0799187516fc12c086e3a6612c0a33f8378c0932f,,
B3EI93,,v6,200,0,aa852c71519c37a316977314eb55f69c9dca5212121bcabae6e368833b05374a,,
B3EWG7,,,404,0,,,
B3EWG8,,,404,0,,,
B3EWI9,,v6,200,0,f20137e162602c1728b432e72d8210b53a0b7f441ff89ad340000ebd790fa933,,
B3EWQ8,,v6,200,0,a695dd5c9dde989955ef79b1c258dc0bd4c2d857be5c666a99ec5bf717d96383,,
B3F2X7,,,404,0,,,
B3FK34,,,404,0,,,
B3GYF4,,v6,200,0,b0d1b195288400e24490e49a5ffb99ee08330de0021fab56e50ab7c53d05dfde,,
B3GZR9,,v6,200,0,64d20ebd4151e177c78929bc59c6ba422a9ade7a87684364c176c4c0584fa82f,,
B3H2L5,,v6,200,0,d94ff9a569eb505243f33469531b1ebcda72bd1a368ad0148b568908185d676b,,
B3LG81,,v6,200,0,c38b503ff688a865b33eba9a068edd68f27fd5eb4178591d949e2b1b16213470,,
B3MMA5,,v6,200,0,4cbd510c21812d1942a5c5dc85df28bc38f2e1f785504f9f1e95d146aed75254,,
B3NAN8,,v6,200,0,7cb890bc3f38f9029b667b19cab6f3037977a85a5dc3ac49e3e007c0e0ef78a0,,
B3PC73,,v6,200,0,07e4c96561793dbc57ec21b1ecf08b65cf8fd3a135e283b8a3b094239f4ba104,,
B3PXB6,,v6,200,0,ce012d36393b5e5c9b746ef98e02fe4561c86766c3f07a6d85a681daacf3ff14,,
B3PXX2,,v6,200,0,06e918042550983ac8157b66738038a9c96c01746e6a87a0034cbdff378e1bd0,,
B3Q6T5,,v6,200,0,66aeb463673657685d01f466a938f93b7d00f2c76fd7fa27cc7590c2907a76b2,,
B3Q9E4,,v6,200,0,3b9c6e315280bb08c046fc4d57684eb65205389998c4bc3bbdedf9566a832fea,,
B3Q9W8,,v6,200,0,1b074bf7456d03da78e65d63d026c3cc09101e85786f8f9bc11da1e443d52c30,,
B3QGK4,,v6,200,0,bdae66cd276d1b9414775f6dfef4d292a3a6f583cc13f9e5bc432b6c4265e280,,
B3QL05,,v6,200,0,84a71bab3e19ab152cee0b757af34fbacc4e0fa420366d9eabcec45e8377427d,,
B3QSB6,,v6,200,0,db66bd969f1a969a64fb13405476878825748e3fdcd321dcc6f975ccba0c5151,,
B3QUX5,,v6,200,0,2073e9de5bdb80cb24dcf663741625c195db3779346ee9562f3f83905779ee8f,,
B3R3X7,,v6,200,0,01c32be2deb46fdd45dca74925a64f778503154ad9fc45046c5b26cbb00828ee,,
B3R3Z9,,v6,200,0,7801668bfe59e81431fc9000152d76547d1134118733932a1df9f431b4c1861e,,
B3SP85,,v6,200,0,5806fab779964c7a1dafd62dead01928b1054074410ac87b04c3b3ef8bbb0428,,
B3W963,,v6,200,0,603c6c08fb0815378bd9ff9ffda75f1ba449f9d9fdbf3d2e52937df0e4308285,,
B3Y522,,,404,0,,,
B4E7X5,,v6,200,0,eea7d9b7f84f59d71ceb48304a373162706941f2b6c9a31fbf1f279f09b87bde,,
B4EZ50,,v6,200,0,b47b153b42384129ea2598b522aecc3299cb7932ac38a731707e0d2115d696f8,,
B4GS98,,v6,200,0,8c7388bb9e93e36ac70b264516840f0c5d5b0f728ef8556fcb1897d055e8344c,,
B4GX14,,v6,200,0,c39b57cd4f1ab5ba08a006c0bf9b068b4f6559fae8e846eab8f937b069ce9564,,
B4HXA6,,v6,200,0,d69805df5ba36e2bb552c88302ec540d66d03d05558d44bf8281769ff0ac08c2,,
B4JCS7,,v6,200,0,0793c4a907619f1b1ffd610be0621e214fd47f14fa871c784de4c03e8bf6c18d,,
B4KEN8,,v6,200,0,a3d85f1c7e82e249700ce2931381dbfe29c05899da5231943e57ebbf9d8c1c38,,
B4KHL5,,v6,200,0,9851bbbb4d44b617abeed73e5b8168ba628592a7106ccf72345f5d58739ec4e2,,
B4MVR2,,v6,200,0,64969570504ebe4cf7bb16b0210d197572be5e1aa5c4f825aacf024bcca38385,,
B4MX21,,v6,200,0,24ac9273cc52c25123befec1fd16893eec72e44da565140316e04461d94f3186,,
B4NXB8,,v6,200,0,fb5dbc51a068c7a927091651211d818484c3b88a1e6f64f79e2ee60025bf9bea,,
B4Q572,,v6,200,0,29dcef165c1096c667376d2a4bcdaaf2d7ecc16b5bc48e68056facf304b7ce57,,
B4R967,,v6,200,0,90dccc8d5e15eb0fd8d5a7fa0b94fa6731fc515731560e981bdd11f1a1ffac04,,
B4RBN1,,v6,200,0,79a56d1df18e6868eb9baa2d976fb1491214b8b58afdf68fb23dd14940e36cee,,
B4RM84,,v6,200,0,ed7d0850e079c047be3b0ad73ff51a24809e29074ddddef420331a760e97495c,,
B4RSX7,,v6,200,0,bd6d97afacb1642139f3275ecf1f754426add858dc66f4310c2aa4bfc58aa4be,,
B4S751,,v6,200,0,810c1917597dd5afb42479a24c57468b9215f4670ffe0b460ed5621012fcbbd4,,
B4SPV4,,v6,200,0,3fa8ffd653733639cd19fdf2cbdc8230a5eed98fb3c0e13098f41827f4a5c7b2,,
B4TBI5,,v6,200,0,e351f589743376d1ad5413acef2eeb1fabf0e3f77d82cd749c2e715ea4cdf2b3,,
B4TPK1,,v6,200,0,8765680c92afcdfe926d77bbb7eb39f2ea5f071317c6ece5a87eff56b904f399,,
B5DK05,,v6,200,0,435738976a3958c4e9e8f5a55f58bf0d20f024be2008678a8c973fe22e700467,,
B5E1P6,,,404,0,,,
B5E1P8,,v6,200,0,f52ebdfff85eac0a8cd48d7d9cc81a0d6865d5dad74d6851ab91dbffb3918ad2,,
B5E1Q6,,,404,0,,,
B5E1U9,,,404,0,,,
B5E217,,,404,0,,,
B5E2R3,,,404,0,,,
B5E379,,,404,0,,,
B5E399,,,404,0,,,
B5E3C8,,,404,0,,,
B5E4A8,,,404,0,,,
B5E4E3,,,404,0,,,
B5E4L2,,,404,0,,,
B5E4N4,,,404,0,,,
B5E4T0,,,404,0,,,
B5E4U6,,,404,0,,,
B5E4Y3,,,404,0,,,
B5E552,,,404,0,,,
B5E5J6,,,404,0,,,
B5E5N2,,,404,0,,,
B5E5N3,,,404,0,,,
B5E5P6,,,404,0,,,
B5E5S4,,,404,0,,,
B5E5U9,,,404,0,,,
B5E5W0,,,404,0,,,
B5E5X4,,,404,0,,,
B5E605,,,404,0,,,
B5E670,,,404,0,,,
B5E6K3,,,404,0,,,
B5E6K6,,,404,0,,,
B5E6L9,,,404,0,,,
B5E6M0,,,404,0,,,
B5E7F2,,,404,0,,,
B5EBG1,,,404,0,,,
B5EKF7,,v6,200,0,b439c1687d17a0504163f5af3d1413843148f1cd3c228ea2a43f57efe0537ad5,,
B5F736,,v6,200,0,d84df20792a65d51ce2609e45e4406608775121c3a3f2aa1cb39600aa9d4b03f,,
B5FBC7,,v6,200,0,17ebc2a181a051d215de02fe6ffb6f9f2d9cbd4cff7190f99983562b65de52e6,,
B5R300,,v6,200,0,360bfe89f56e2ba04a512f48bb378c8982f00ee93528f2227209ff7301317375,,
B5VG95,,v6,200,0,5fe1dfea72d78e02337e60ed363d25c8fa004fae1b711ec437d9cf722f9df540,,
B5WWZ9,,,404,0,,,
B5XAM2,,v6,200,0,abbc15f952bbb658423be6b7ab9b0b8f807481971df1fdcb3e506a93df650c5f,,
B5XI00,,v6,200,0,20fc9773fe49a283c788f9cdb5c92ca0ba4bd0ddde16ddf12ffc30079035ad4b,,
B5XU28,,v6,200,0,46680d3a9e1ccfb6758ee6b2ef154ca810983d516f57142aab2f2a06041e84b9,,
B5XU29,,v6,200,0,fc1c6484505f460f4e3f3aa38e108e20d7f07f7bedc8100318bd9c59a567e8d6,,
B5YEC9,,v6,200,0,62ca01f3de1493bcaa6030e3b7e48e95298dff2ec099192ed75f8670d11912f0,,
B5YUX1,,v6,200,0,62dc839073d09092984e3299e98da1d440248d7ea84eb709039a6095916c5a93,,
B5ZBT0,,v6,200,0,965c5557baf4e7445c8239c7f0ca945c78dc4b931e27b0231f65099ab51c5ace,,
B5ZBT1,,v6,200,0,f6461516eff0366ef414aed9efe1333ac149be743a628dbbe3f742a6e1d63d06,,
B5ZMI9,,v6,200,0,d3d0e94ea8ffd769f4d4fb74117e16b677c0a07a35cff8ac7b944fa515d0b215,,
B5ZMP3,,v6,200,0,24e287c9eb81f0de23ed2bbe934d3a277085be8c2b113b402ec48931ea0f8dab,,
B5ZMP5,,v6,200,0,5aadc5adfbd730811ed5ebcf26f68c6e7fdbca68ca2ceafef0e1d057373c304d,,
B5ZTF5,,v6,200,0,bda1fa25ef1825200d9c3812e21de23896c07198c96f65ed12b185839e72729d,,
B6ECN9,,v6,200,0,ae540545273486135a26ef2c96579e9f589b3ba4194f48794ddab3be85ad43b0,,
B6EKH2,,v6,200,0,e487652dd2394fa015ad80bb538124f19dccbf31cdaec12434232ab5afd33586,,
B6IN24,,v6,200,0,1c5f7f47c86582823f090b7bac86f84d74f0b4c91b259f9594991092f43e4754,,
B6JFW0,,v6,200,0,d693fff67fbde38a2ce4926e0ad7b8b6101b64ae0729a5f95e7f119620b50857,,
B6JWE5,,v6,200,0,483c4b2c046f9e643e9f11bbe7b1cd550c3b0f8033fe0d1bbe8b8aaa5470dd63,,
B6YRN2,,v6,200,0,4cd80a80f88deabbbd64745f04e5c9b51ab23341b38ed95b824c058a775514b6,,
B6ZKM3,,v6,200,0,6eefc63647006a1744b48353920da12a274004ee6f0d628ca96850f0dfb6791d,,
B6ZKM4,,v6,200,0,dd4e310240b303afe6dadf459cc12c688315cd615516158c48cd300a4938b4a8,,
B6ZKM5,,v6,200,0,612d14bdfc4e1d880662f2d727c1e999240a97642e686e24fcfaf9e2fddbaae1,,
B6ZKN1,,v6,200,0,1e3212ac1259d47a25713c6b6f872612f029fedc89562f5109aca797fda95064,,
B7G620,,v6,200,0,156cacca1c2013d610c3b7ff1d176ea3a11535362ebaa589b79376940059dcde,,
B7GF12,,v6,200,0,50532d59a04ef7e6866d9ae64891dcd56bcb41051309b64cf64b72ba1aa2b3c8,,
B7GXU4,,v6,200,0,4dc273d90cc43e7308e571da96ee23e26d699048538a184a235772c05020b5f9,,
B7I748,,v6,200,0,f858f3c794ff99a0490931ec048c56b1a3c2979221b0be6b99834538f0988205,,
B7I8T4,,v6,200,0,9c2b28c2563d17c1bd3fbcb361e3a09fab8b337da254026ac5491a37193feae0,,
B7J4X0,,v6,200,0,a7d4006a90c43ddf12970f4540d26015f69d6a0044e3faef49ebedc758adafcb,,
B7JGM1,,v6,200,0,878a177de2817014ef00d218ccffcae4651ec7f1b5f8657860710ae817ee8d92,,
B7JIE1,,,404,0,,,
B7JIX2,,,404,0,,,
B7K906,,v6,200,0,9eb39da45c39e368d91f4fd564768395e6559c968aeabc381c089f71861fb162,,
B7KZ04,,v6,200,0,e98685cf1738dded510bed0d3d468f799c5a62bff147abc4cee2367cc52442a2,,
B7L2C1,,v6,200,0,cfc23e4bc78fad61dd3d0da4e12067d37d72caf9a37c4add14dd72d6fab72ed2,,
B7LVP2,,v6,200,0,28acc64d84fc1d23aa27df69edc902c04b882be1a002af79f435b6d49fc363f2,,
B7LW38,,v6,200,0,aeccacb07408b0acf2f669dea1688f6071df8a9e4fa06a2e31a1aa4dcc8eb9a9,,
B7UP19,,v6,200,0,99fe029fe5e03ebfdf95007d2686455ac30fd7ba11f5d89009778447e672d521,,
B7V022,,v6,200,0,0a0077ea551bc66e899cbe086072fbff43fccee34c103700d1bc311ec1f1a602,,
B7V1S8,,v6,200,0,f95974924a974d62756475d4fbe2941b1765ea1cecadb9cc5bc5ca633d712213,,
B7VAQ6,,v6,200,0,ed5c14005937542062487efe16cbe35c682c0e7b5fa3f217e729c52e337428f8,,
B8ARK7,,v6,200,0,fa5ccf1d003bf62f43771b75ab2f5a34d3ba9b2fd3219c3e28371cfee17d2f44,,
B8B8K5,,,404,0,,,
B8D768,,v6,200,0,662e4e35f3cce1cbcfa38929658f849e76474a0ec7579cf21ccb1a19cac96560,,
B8D8W4,,v6,200,0,a28ad4a77f85c8f3932016724b004d57805a22922dfeab6fe54505fc3620e260,,
B8DNL1,,,404,0,,,
B8DSI4,,v6,200,0,d1bda9618ea311c39072b431e1500b54275df6f083147af88d1feeda90b92ec3,,
B8E2U4,,v6,200,0,157d6c7e143473432d2c8506032208775ffacb001ba888375ffff666eb7296b1,,
B8EPC2,,v6,200,0,7c626687c6211fcfd4eb655c92c69e0ad798eb5db0184ca940993869edf8fd00,,
B8EPV0,,v6,200,0,ede2fc7c10c7ed4da41add5b563ca0796128ee7b1996f0c1c406439f38647690,,
B8EPV1,,v6,200,0,26be7272e966c160369ac276a61732c64910ecdaa3270925404901f6f72c3484,,
B8FP45,,v6,200,0,473aba25fb632aaf4044aa1cc38c3f09198530aae552b6a1db4c02b7ee596fed,,
B8G3F7,,v6,200,0,bb49f89cc7461f1331ecda17d1e953c9eff9d2261cc08d8fbae960b2318f487b,,
B8GCI2,,v6,200,0,e2d6d4d5e29c9f82143bb278c410bfe42a7cda0d0ab27bb6159738e4c51a904f,,
B8GGQ9,,v6,200,0,0d4c282f25732ed3837c341f9c018803c0d79438017ddb51faac35d18ef7847c,,
B8GL94,,v6,200,0,a4c025b78d85b465bac1b8fc088dcf4d377889ed1b53bd417f54914af128be42,,
B8GQ24,,v6,200,0,d1226be3a957ba25a6c4fb57115805c2e40c21a6ffada44470cb80e44a7a9636,,
B8GYB5,,v6,200,0,3902fb16c0840b774a619c1cf1dc9136bf1d36a185645c3b04a14b21670d631e,,
B8GZJ6,,v6,200,0,bb30ebb5bcdb01133d96025ffa99be80431193ef5bad83c2b5ef5315ffa133bb,,
B8HA06,,v6,200,0,cf343e138f8eb06e0e7ff973834799073c24ad0b9e84c4866e267ed85db4f9c1,,
B8HAC8,,v6,200,0,99c3791e6fe38d873a9db78d904680736aea20adba800d9f5f70993923a14e51,,
B8HFK0,,v6,200,0,a3fdcbcbbd45ab5ad8b57081551f42a9370616e0dcacfec0f39f9721a080ed36,,
B8HU22,,v6,200,0,996fd5e49c7b0123e1ac2d7875f9104cc5d8f46b1fa54439b43fcce9ff881ec4,,
B8HU56,,v6,200,0,f1ce3569d080b8bffda8869b9ee7e5b955d3daac61f3af39493de363fe435fd6,,
B8HW52,,v6,200,0,5bf06e6d95905aad446505faec999c92621814c474af7569646bd2220cafce62,,
B8I4G1,,v6,200,0,75701da316db929adc8cdf238b5c0ba97920c0c137a0689bbd214ca0a2cc9a25,,
B8IL52,,v6,200,0,b112e3d08b606e6e93342e67ba37ec8c56328c16b610e6d0856a8369c3b9d857,,
B8IPH2,,v6,200,0,bff8f30b6397d1fba8c9e4c7578696d94f5c125e7ec1bc724841fcd471935897,,
B8J364,,v6,200,0,5f056be274e354d5c01304d9376448ed2318312a46a2d35478a3abc650d06f6a,,
B8J3A4,,v6,200,0,092d2e0c69c4b60fa0124af36e081fe72e85243d8dece9e13689b1ab34a50e84,,
B8N2C8,,v6,200,0,a1cdafa747a02d42045a3a1bd3cab43bf8548a6009160fdef85bbb914210fede,,
B8NFL5,,v6,200,0,7aab1279fb8add77454d16ff3544554cc2a4b67742315ca12c7594a8437191ec,,
B8NUK6,,v6,200,0,34e7b8d3c00ee4311b7ae76aa636736e1e7f31bf0de34bde8be5be13c7ae56f7,,
B8ZLK2,,v6,200,0,3066ee921dc4c5f4e0dcc705cf10c500af301cf98f7d892a6ef182c7072a98f7,,
B8ZPG2,,v6,200,0,06f52645d744d493104abddb9e49bedd69db91317e3a5f2c75326be0ef598ed7,,
B8ZS79,,v6,200,0,2cd5db4f7ca27cb411fad94b5c42aad9015693b78283c9ce16e904e081fb7992,,
B8ZU60,,v6,200,0,9717fe91a343058a78dab5dd6989501391fc210910ad8cbbc72b9727f0dd5f19,,
B9A1H3,,,404,0,,,
B9DLX8,,v6,200,0,d24fd37626788d1f7849875ade85b2db287faacd5cc727265e7ccb2728728aea,,
B9DMT9,,v6,200,0,1264514892203fac596ebfd2834a3dbdce7fe5452934022f30e7aa3d6594d27c,,
B9J8M5,,v6,200,0,ebe4cbd0d3a9fbad0164901648827961ff6f36dab5e297879ae785be4e5883be,,
B9J8M6,,v6,200,0,68595ff3b494354b87c9bf986dc2c7c8d5a4eff4bfad5c49d7e5ede5782834e7,,
B9JDM9,,v6,200,0,b5d591f267e3001734372cca4e184f93b1794a8eb781749a8524f34d852ac277,,
B9JR84,,v6,200,0,36937b19dc2e8eea4cbd738c2e213a574a2e7f12ee0e1cc92ce9832e545c5d6d,,
B9JR86,,v6,200,0,588abdc372289e2761a28944717541af343e1ab024bad1272d022410357c7ec6,,
B9JVJ0,,v6,200,0,0a01901d9dbd9f976c772a4d82fa5261a77fd49ead283584a92805ec496e6b0c,,
B9KFJ8,,v6,200,0,50afdef90ecb9fc64189d853f603c7c8ab71684b85db54b601f9020f6867fe64,,
B9KK51,,v6,200,0,59f3a49d8807a3463ba7db2a0d79fd47b67f9d0ad165b60f8c86477b3e7c310a,,
B9KPF7,,v6,200,0,4fc581cf66ccba283f508e703cf2ef24c52038b0e554155976b42da94416f50d,,
B9L146,,v6,200,0,53f7c60789b0b5c8f3426720d135ff9621b40974d38a2407d4d22561985d61c5,,
B9L5K2,,v6,200,0,e2f8bed0531dff3c63803cf716ee179f86757fdd0bf466ccb4566460f141583a,,
B9LA82,,v6,200,0,3be73580f1585900dd782950b81c8ba63646511a61c7ba63228953f464b4aa91,,
B9LCC8,,v6,200,0,89c50eb3fb04f0cad626df5687ad23558168ca4f0a518fb66fe291e45eb3c406,,
B9LCU6,,v6,200,0,5cabcad68cfb5e19b0d2c5148a960c7664b749afa0face5a0aece2c4fc6d1e3e,,
B9LPE3,,v6,200,0,91995f1a55ae95fceca3ef102c6bc619feee57625ad3f04465c9e5b48160545a,,
B9LTP1,,v6,200,0,4c9f34f0ccc631cacc5c5bf41368c275420e6d5cbfd996dd110f6203da467456,,
B9MQ83,,v6,200,0,f6730b34ee0ed79d646817e719de7be36d8fc43665c6ef4f75af1bcf49b60bab,,
B9RRX2,,v6,200,0,69d9abd31b572884d0290d27fdcd6b14c756fc1c21e356912408a6cc0ac16bbb,,
B9SIL7,,v6,200,0,f4e557b3c707e219fee57bdb5eb3b77fadab0dce5f2cb77e83ea978f5c9b3d69,,
B9SIM3,,v6,200,0,8998cb90da04a1d06828eb190deae1d5097a11a216ed52290340a789fbe426b4,,
B9T625,,v6,200,0,aba931501aabfbba66b8ed44098e9377e4a396662ae904b70ea8bbabd8b276eb,,
B9UYK5,,,404,0,,,
B9UYK7,,,404,0,,,
B9WCK0,,v6,200,0,d555a09c4c1070010cca13c2d8b8e908f8de160fe500ee5e26ba105975586c36,,
C0H559,,v6,200,0,6820cd00d1e55f7c73abc2c4985869a5390332656d6c6334a8c7780ad8e207ad,,
C0HJL9,,,404,0,,,
C0HJP9,,v6,200,0,54a15e84a45209c5cbf5fb39950553a10bde6bcbd4968f370d2e8b079f6b6eeb,,
C0HLB8,,v6,200,0,dd5f8ec57504d6e7989745b98517ce1eddd2fd59b907c37ea80812402d4f50ed,,
C0HLL7,,v6,200,0,88bac6e0226318ba308d7511a36079fb80b85df8215ca39c105cc579fd5aa609,,
C0HLL8,,v6,200,0,0fc25c66b915509d26cc025661de04bb91e1e0f41466d628109482ff640215f1,,
C0HLQ4,,v6,200,0,be5608ffc14455493d1ac05035aa767de6298d1cb81794f9bfd2151c3981947a,,
C0HLQ6,,v6,200,0,73bd2d1c17eb7d5d5aaf756b8a93296058c35a3548f4fc6e925e2ae1b6f3f6a1,,
C0HM14,,v6,200,0,00d946732b438a19541656c8761c532b51b4050138fa931af06977e8185ebd1c,,
C0HM48,,v6,200,0,12c8e2c6e84bad887279ef8f6cabfc6214613648267dfc447af33cdef2236421,,
C0HM50,,v6,200,0,b9b3d20a4eff300a78245a46fb843c8f70da9b26fd98f34030639929c4448ede,,
C0HM53,,v6,200,0,0e01af104bc27e61652abbfe4aff6654e1e6ba69794ec0d071e892ce9875088a,,
C0HM79,,v6,200,0,0ead42437ed7a9182317e64026085585e21bca18458bfc06367b9607747f013e,,
C0HMB0,,v6,200,0,4fedac133698f17493a738d42d97ccda3c6896028f42034bdd41221dc141ecb7,,
C0HMB1,,v6,200,0,051181e7d058301a6ee8aefbf4d59d1d657e315faafccd35ba228fd02ccdce56,,
C0HMB2,,v6,200,0,d859863c8696be9184e3f7b60779b722d9ed61fb9e7d9437dd1372df56e44d9a,,
C0HMD9,,v6,200,0,4e5947a350ba2c8a3629a57d6130e1a46ef11ce22eaefd9b73f07c1ea01a60be,,
C0QRY8,,v6,200,0,fc996e45bd87aeaad3671a62470c9c1f885da0adead42908c924c9b646585998,,
C0SPC1,,v6,200,0,a170401a879a5f67331b32f6b89a8cd54f4a141a49bc7b67c77c3485f35a170a,,
