full_route_case_id,scope,pollutant_name,pollutant_category,tool_id,route_id,optional_route,path_id,path_rank_within_case,path_depth,compound_node_id_path,compound_smiles_canonical_path,compound_inchikey_path,edge_id_path,edge_score_raw_path,edge_score_semantics_path,path_score_raw,path_score_semantics,path_status,stopped_reason,simple_path_valid,has_repeated_node_id,has_repeated_smiles_canonical,has_repeated_edge_id,contains_parent_copy_edge,contains_source_self_loop_edge,restricted_answer_key_read,scoring_performed
FR-BBD3-CAND-c1570,scope_b_v0_3_candidate,"(R,R)-Iminodisuccinate",other_eawag_bbd_xenobiotic,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c1570__sp08,8,4,"[""FR-BBD3-CAND-c1570__n00000"", ""FR-BBD3-CAND-c1570__n00003"", ""FR-BBD3-CAND-c1570__n00012"", ""FR-BBD3-CAND-c1570__n00001"", ""FR-BBD3-CAND-c1570__n00006""]","[""O=C([O-])CC(N[C@H](CC(=O)[O-])C(=O)[O-])C(=O)[O-]"", ""O=C(O)CCNC(CC(=O)O)C(=O)O"", ""O=C(O)CC(NCC(O)C(=O)O)C(=O)O"", ""NC(CC(=O)O)C(=O)O"", ""N""]","[""PQHYOGIRXOKOEJ-SYPWQXSBSA-J"", ""AINPCLWBWFSAQV-UHFFFAOYSA-N"", ""GSXSVLOCTWNFIJ-UHFFFAOYSA-N"", ""CKLJMWTZIZZHCS-UHFFFAOYSA-N"", ""QGZKDVFQNNGYKY-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c1570__e00003"", ""FR-BBD3-CAND-c1570__e00014"", ""FR-BBD3-CAND-c1570__e00037"", ""FR-BBD3-CAND-c1570__e00006""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c1570,scope_b_v0_3_candidate,"(R,R)-Iminodisuccinate",other_eawag_bbd_xenobiotic,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c1570__sp09,9,4,"[""FR-BBD3-CAND-c1570__n00000"", ""FR-BBD3-CAND-c1570__n00003"", ""FR-BBD3-CAND-c1570__n00012"", ""FR-BBD3-CAND-c1570__n00001"", ""FR-BBD3-CAND-c1570__n00011""]","[""O=C([O-])CC(N[C@H](CC(=O)[O-])C(=O)[O-])C(=O)[O-]"", ""O=C(O)CCNC(CC(=O)O)C(=O)O"", ""O=C(O)CC(NCC(O)C(=O)O)C(=O)O"", ""NC(CC(=O)O)C(=O)O"", ""NC(C(=O)O)C(O)C(=O)O""]","[""PQHYOGIRXOKOEJ-SYPWQXSBSA-J"", ""AINPCLWBWFSAQV-UHFFFAOYSA-N"", ""GSXSVLOCTWNFIJ-UHFFFAOYSA-N"", ""CKLJMWTZIZZHCS-UHFFFAOYSA-N"", ""YYLQUHNPNCGKJQ-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c1570__e00003"", ""FR-BBD3-CAND-c1570__e00014"", ""FR-BBD3-CAND-c1570__e00037"", ""FR-BBD3-CAND-c1570__e00013""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c1570,scope_b_v0_3_candidate,"(R,R)-Iminodisuccinate",other_eawag_bbd_xenobiotic,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c1570__sp10,10,4,"[""FR-BBD3-CAND-c1570__n00000"", ""FR-BBD3-CAND-c1570__n00003"", ""FR-BBD3-CAND-c1570__n00012"", ""FR-BBD3-CAND-c1570__n00001"", ""FR-BBD3-CAND-c1570__n00014""]","[""O=C([O-])CC(N[C@H](CC(=O)[O-])C(=O)[O-])C(=O)[O-]"", ""O=C(O)CCNC(CC(=O)O)C(=O)O"", ""O=C(O)CC(NCC(O)C(=O)O)C(=O)O"", ""NC(CC(=O)O)C(=O)O"", ""NC(O)(C=O)CC(=O)O""]","[""PQHYOGIRXOKOEJ-SYPWQXSBSA-J"", ""AINPCLWBWFSAQV-UHFFFAOYSA-N"", ""GSXSVLOCTWNFIJ-UHFFFAOYSA-N"", ""CKLJMWTZIZZHCS-UHFFFAOYSA-N"", ""HQBPRSMVFIFZJH-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c1570__e00003"", ""FR-BBD3-CAND-c1570__e00014"", ""FR-BBD3-CAND-c1570__e00037"", ""FR-BBD3-CAND-c1570__e00016""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp01,1,6,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00001"", ""FR-BBD3-PARENT-c0001__n00002"", ""FR-BBD3-PARENT-c0001__n00004"", ""FR-BBD3-PARENT-c0001__n00007"", ""FR-BBD3-PARENT-c0001__n00010"", ""FR-BBD3-PARENT-c0001__n00012""]","[""ClCCCl"", ""CCCl"", ""OCCCl"", ""O=CCCl"", ""O=CCO"", ""O=C(O)CO"", ""O=CC(=O)O""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""HRYZWHHZPQKTII-UHFFFAOYSA-N"", ""SZIFAVKTNFCBPC-UHFFFAOYSA-N"", ""QSKPIOLLBIHNAC-UHFFFAOYSA-N"", ""WGCNASOHLSPBMP-UHFFFAOYSA-N"", ""AEMRFAOFKBGASW-UHFFFAOYSA-N"", ""HHLFWLYXYJOTON-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00001"", ""FR-BBD3-PARENT-c0001__e00005"", ""FR-BBD3-PARENT-c0001__e00004"", ""FR-BBD3-PARENT-c0001__e00008"", ""FR-BBD3-PARENT-c0001__e00011"", ""FR-BBD3-PARENT-c0001__e00014""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp02,2,6,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00001"", ""FR-BBD3-PARENT-c0001__n00006"", ""FR-BBD3-PARENT-c0001__n00008"", ""FR-BBD3-PARENT-c0001__n00007"", ""FR-BBD3-PARENT-c0001__n00010"", ""FR-BBD3-PARENT-c0001__n00012""]","[""ClCCCl"", ""CCCl"", ""CCO"", ""CC=O"", ""O=CCO"", ""O=C(O)CO"", ""O=CC(=O)O""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""HRYZWHHZPQKTII-UHFFFAOYSA-N"", ""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""IKHGUXGNUITLKF-UHFFFAOYSA-N"", ""WGCNASOHLSPBMP-UHFFFAOYSA-N"", ""AEMRFAOFKBGASW-UHFFFAOYSA-N"", ""HHLFWLYXYJOTON-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00001"", ""FR-BBD3-PARENT-c0001__e00007"", ""FR-BBD3-PARENT-c0001__e00009"", ""FR-BBD3-PARENT-c0001__e00013"", ""FR-BBD3-PARENT-c0001__e00011"", ""FR-BBD3-PARENT-c0001__e00014""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp03,3,6,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00002"", ""FR-BBD3-PARENT-c0001__n00004"", ""FR-BBD3-PARENT-c0001__n00007"", ""FR-BBD3-PARENT-c0001__n00010"", ""FR-BBD3-PARENT-c0001__n00012"", ""FR-BBD3-PARENT-c0001__n00013""]","[""ClCCCl"", ""OCCCl"", ""O=CCCl"", ""O=CCO"", ""O=C(O)CO"", ""O=CC(=O)O"", ""O=C(O)C(=O)O""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""SZIFAVKTNFCBPC-UHFFFAOYSA-N"", ""QSKPIOLLBIHNAC-UHFFFAOYSA-N"", ""WGCNASOHLSPBMP-UHFFFAOYSA-N"", ""AEMRFAOFKBGASW-UHFFFAOYSA-N"", ""HHLFWLYXYJOTON-UHFFFAOYSA-N"", ""MUBZPKHOEPUJKR-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00002"", ""FR-BBD3-PARENT-c0001__e00004"", ""FR-BBD3-PARENT-c0001__e00008"", ""FR-BBD3-PARENT-c0001__e00011"", ""FR-BBD3-PARENT-c0001__e00014"", ""FR-BBD3-PARENT-c0001__e00015""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp04,4,4,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00001"", ""FR-BBD3-PARENT-c0001__n00002"", ""FR-BBD3-PARENT-c0001__n00004"", ""FR-BBD3-PARENT-c0001__n00009""]","[""ClCCCl"", ""CCCl"", ""OCCCl"", ""O=CCCl"", ""O=C(O)CCl""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""HRYZWHHZPQKTII-UHFFFAOYSA-N"", ""SZIFAVKTNFCBPC-UHFFFAOYSA-N"", ""QSKPIOLLBIHNAC-UHFFFAOYSA-N"", ""FOCAUTSVDIKZOP-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00001"", ""FR-BBD3-PARENT-c0001__e00005"", ""FR-BBD3-PARENT-c0001__e00004"", ""FR-BBD3-PARENT-c0001__e00010""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp05,5,4,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00001"", ""FR-BBD3-PARENT-c0001__n00006"", ""FR-BBD3-PARENT-c0001__n00008"", ""FR-BBD3-PARENT-c0001__n00011""]","[""ClCCCl"", ""CCCl"", ""CCO"", ""CC=O"", ""CC(=O)O""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""HRYZWHHZPQKTII-UHFFFAOYSA-N"", ""LFQSCWFLJHTTHZ-UHFFFAOYSA-N"", ""IKHGUXGNUITLKF-UHFFFAOYSA-N"", ""QTBSBXVTEAMEQO-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00001"", ""FR-BBD3-PARENT-c0001__e00007"", ""FR-BBD3-PARENT-c0001__e00009"", ""FR-BBD3-PARENT-c0001__e00012""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp06,6,3,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00001"", ""FR-BBD3-PARENT-c0001__n00002"", ""FR-BBD3-PARENT-c0001__n00005""]","[""ClCCCl"", ""CCCl"", ""OCCCl"", ""OCCO""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""HRYZWHHZPQKTII-UHFFFAOYSA-N"", ""SZIFAVKTNFCBPC-UHFFFAOYSA-N"", ""LYCAIKOWRPUZTN-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00001"", ""FR-BBD3-PARENT-c0001__e00005"", ""FR-BBD3-PARENT-c0001__e00006""]","[1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp07,7,3,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00002"", ""FR-BBD3-PARENT-c0001__n00004"", ""FR-BBD3-PARENT-c0001__n00009""]","[""ClCCCl"", ""OCCCl"", ""O=CCCl"", ""O=C(O)CCl""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""SZIFAVKTNFCBPC-UHFFFAOYSA-N"", ""QSKPIOLLBIHNAC-UHFFFAOYSA-N"", ""FOCAUTSVDIKZOP-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00002"", ""FR-BBD3-PARENT-c0001__e00004"", ""FR-BBD3-PARENT-c0001__e00010""]","[1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp08,8,2,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00001"", ""FR-BBD3-PARENT-c0001__n00003""]","[""ClCCCl"", ""CCCl"", ""CC""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""HRYZWHHZPQKTII-UHFFFAOYSA-N"", ""OTMSDBZUPAUEDD-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00001"", ""FR-BBD3-PARENT-c0001__e00003""]","[1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0001,scope_a_old83_compatible,"1,2-Dichloroethane",halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0001__sp09,9,2,"[""FR-BBD3-PARENT-c0001__n00000"", ""FR-BBD3-PARENT-c0001__n00002"", ""FR-BBD3-PARENT-c0001__n00005""]","[""ClCCCl"", ""OCCCl"", ""OCCO""]","[""WSLDOOZREJYCGB-UHFFFAOYSA-N"", ""SZIFAVKTNFCBPC-UHFFFAOYSA-N"", ""LYCAIKOWRPUZTN-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0001__e00002"", ""FR-BBD3-PARENT-c0001__e00006""]","[1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0002,scope_a_old83_compatible,Atrazine,triazine_herbicide,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0002__sp01,1,6,"[""FR-BBD3-PARENT-c0002__n00000"", ""FR-BBD3-PARENT-c0002__n00001"", ""FR-BBD3-PARENT-c0002__n00006"", ""FR-BBD3-PARENT-c0002__n00016"", ""FR-BBD3-PARENT-c0002__n00031"", ""FR-BBD3-PARENT-c0002__n00034"", ""FR-BBD3-PARENT-c0002__n00039""]","[""CCNc1nc(Cl)nc(NC(C)C)n1"", ""CCNc1nc(Cl)nc(NC(C)CO)n1"", ""CC=O"", ""O=CCO"", ""O=C(O)CO"", ""O=CC(=O)O"", ""O=C(O)C(=O)O""]","[""MXWJVTOOROXGIU-UHFFFAOYSA-N"", ""PQOIZBRRWJWKAC-UHFFFAOYSA-N"", ""IKHGUXGNUITLKF-UHFFFAOYSA-N"", ""WGCNASOHLSPBMP-UHFFFAOYSA-N"", ""AEMRFAOFKBGASW-UHFFFAOYSA-N"", ""HHLFWLYXYJOTON-UHFFFAOYSA-N"", ""MUBZPKHOEPUJKR-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0002__e00001"", ""FR-BBD3-PARENT-c0002__e00018"", ""FR-BBD3-PARENT-c0002__e00017"", ""FR-BBD3-PARENT-c0002__e00035"", ""FR-BBD3-PARENT-c0002__e00041"", ""FR-BBD3-PARENT-c0002__e00048""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0002,scope_a_old83_compatible,Atrazine,triazine_herbicide,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0002__sp02,2,6,"[""FR-BBD3-PARENT-c0002__n00000"", ""FR-BBD3-PARENT-c0002__n00002"", ""FR-BBD3-PARENT-c0002__n00015"", ""FR-BBD3-PARENT-c0002__n00030"", ""FR-BBD3-PARENT-c0002__n00032"", ""FR-BBD3-PARENT-c0002__n00035"", ""FR-BBD3-PARENT-c0002__n00040""]","[""CCNc1nc(Cl)nc(NC(C)C)n1"", ""CCNc1nc(O)nc(NC(C)C)n1"", ""CC(C)Nc1nc(O)nc(O)n1"", ""Nc1nc(O)nc(O)n1"", ""Oc1nc(O)nc(O)n1"", ""NC(=O)NC(N)=O"", ""NC(=O)NC(=O)O""]","[""MXWJVTOOROXGIU-UHFFFAOYSA-N"", ""NFMIMWNQWAWNDW-UHFFFAOYSA-N"", ""DBFMBHXVWIURSV-UHFFFAOYSA-N"", ""YSKUZVBSHIWEFK-UHFFFAOYSA-N"", ""ZFSLODLOARCGLH-UHFFFAOYSA-N"", ""OHJMTUPIZMNBFR-UHFFFAOYSA-N"", ""AVWRKZWQTYIKIY-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0002__e00002"", ""FR-BBD3-PARENT-c0002__e00015"", ""FR-BBD3-PARENT-c0002__e00034"", ""FR-BBD3-PARENT-c0002__e00040"", ""FR-BBD3-PARENT-c0002__e00042"", ""FR-BBD3-PARENT-c0002__e00049""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0002,scope_a_old83_compatible,Atrazine,triazine_herbicide,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0002__sp03,3,6,"[""FR-BBD3-PARENT-c0002__n00000"", ""FR-BBD3-PARENT-c0002__n00002"", ""FR-BBD3-PARENT-c0002__n00015"", ""FR-BBD3-PARENT-c0002__n00030"", ""FR-BBD3-PARENT-c0002__n00032"", ""FR-BBD3-PARENT-c0002__n00035"", ""FR-BBD3-PARENT-c0002__n00042""]","[""CCNc1nc(Cl)nc(NC(C)C)n1"", ""CCNc1nc(O)nc(NC(C)C)n1"", ""CC(C)Nc1nc(O)nc(O)n1"", ""Nc1nc(O)nc(O)n1"", ""Oc1nc(O)nc(O)n1"", ""NC(=O)NC(N)=O"", ""NC(=O)O""]","[""MXWJVTOOROXGIU-UHFFFAOYSA-N"", ""NFMIMWNQWAWNDW-UHFFFAOYSA-N"", ""DBFMBHXVWIURSV-UHFFFAOYSA-N"", ""YSKUZVBSHIWEFK-UHFFFAOYSA-N"", ""ZFSLODLOARCGLH-UHFFFAOYSA-N"", ""OHJMTUPIZMNBFR-UHFFFAOYSA-N"", ""KXDHJXZQYSOELW-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0002__e00002"", ""FR-BBD3-PARENT-c0002__e00015"", ""FR-BBD3-PARENT-c0002__e00034"", ""FR-BBD3-PARENT-c0002__e00040"", ""FR-BBD3-PARENT-c0002__e00042"", ""FR-BBD3-PARENT-c0002__e00052""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0002,scope_a_old83_compatible,Atrazine,triazine_herbicide,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0002__sp04,4,6,"[""FR-BBD3-PARENT-c0002__n00000"", ""FR-BBD3-PARENT-c0002__n00002"", ""FR-BBD3-PARENT-c0002__n00015"", ""FR-BBD3-PARENT-c0002__n00030"", ""FR-BBD3-PARENT-c0002__n00032"", ""FR-BBD3-PARENT-c0002__n00035"", ""FR-BBD3-PARENT-c0002__n00044""]","[""CCNc1nc(Cl)nc(NC(C)C)n1"", ""CCNc1nc(O)nc(NC(C)C)n1"", ""CC(C)Nc1nc(O)nc(O)n1"", ""Nc1nc(O)nc(O)n1"", ""Oc1nc(O)nc(O)n1"", ""NC(=O)NC(N)=O"", ""NC(N)=O""]","[""MXWJVTOOROXGIU-UHFFFAOYSA-N"", ""NFMIMWNQWAWNDW-UHFFFAOYSA-N"", ""DBFMBHXVWIURSV-UHFFFAOYSA-N"", ""YSKUZVBSHIWEFK-UHFFFAOYSA-N"", ""ZFSLODLOARCGLH-UHFFFAOYSA-N"", ""OHJMTUPIZMNBFR-UHFFFAOYSA-N"", ""XSQUKJJJFZCRTK-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0002__e00002"", ""FR-BBD3-PARENT-c0002__e00015"", ""FR-BBD3-PARENT-c0002__e00034"", ""FR-BBD3-PARENT-c0002__e00040"", ""FR-BBD3-PARENT-c0002__e00042"", ""FR-BBD3-PARENT-c0002__e00054""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0002,scope_a_old83_compatible,Atrazine,triazine_herbicide,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0002__sp05,5,6,"[""FR-BBD3-PARENT-c0002__n00000"", ""FR-BBD3-PARENT-c0002__n00002"", ""FR-BBD3-PARENT-c0002__n00015"", ""FR-BBD3-PARENT-c0002__n00032"", ""FR-BBD3-PARENT-c0002__n00035"", ""FR-BBD3-PARENT-c0002__n00040"", ""FR-BBD3-PARENT-c0002__n00042""]","[""CCNc1nc(Cl)nc(NC(C)C)n1"", ""CCNc1nc(O)nc(NC(C)C)n1"", ""CC(C)Nc1nc(O)nc(O)n1"", ""Oc1nc(O)nc(O)n1"", ""NC(=O)NC(N)=O"", ""NC(=O)NC(=O)O"", ""NC(=O)O""]","[""MXWJVTOOROXGIU-UHFFFAOYSA-N"", ""NFMIMWNQWAWNDW-UHFFFAOYSA-N"", ""DBFMBHXVWIURSV-UHFFFAOYSA-N"", ""ZFSLODLOARCGLH-UHFFFAOYSA-N"", ""OHJMTUPIZMNBFR-UHFFFAOYSA-N"", ""AVWRKZWQTYIKIY-UHFFFAOYSA-N"", ""KXDHJXZQYSOELW-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0002__e00002"", ""FR-BBD3-PARENT-c0002__e00015"", ""FR-BBD3-PARENT-c0002__e00037"", ""FR-BBD3-PARENT-c0002__e00042"", ""FR-BBD3-PARENT-c0002__e00049"", ""FR-BBD3-PARENT-c0002__e00056""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
FR-BBD3-PARENT-c0002,scope_a_old83_compatible,Atrazine,triazine_herbicide,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-PARENT-c0002__sp06,6,6,"[""FR-BBD3-PARENT-c0002__n00000"", ""FR-BBD3-PARENT-c0002__n00002"", ""FR-BBD3-PARENT-c0002__n00015"", ""FR-BBD3-PARENT-c0002__n00032"", ""FR-BBD3-PARENT-c0002__n00035"", ""FR-BBD3-PARENT-c0002__n00040"", ""FR-BBD3-PARENT-c0002__n00046""]","[""CCNc1nc(Cl)nc(NC(C)C)n1"", ""CCNc1nc(O)nc(NC(C)C)n1"", ""CC(C)Nc1nc(O)nc(O)n1"", ""Oc1nc(O)nc(O)n1"", ""NC(=O)NC(N)=O"", ""NC(=O)NC(=O)O"", ""O=C(O)NC(=O)O""]","[""MXWJVTOOROXGIU-UHFFFAOYSA-N"", ""NFMIMWNQWAWNDW-UHFFFAOYSA-N"", ""DBFMBHXVWIURSV-UHFFFAOYSA-N"", ""ZFSLODLOARCGLH-UHFFFAOYSA-N"", ""OHJMTUPIZMNBFR-UHFFFAOYSA-N"", ""AVWRKZWQTYIKIY-UHFFFAOYSA-N"", ""BUZRUIZTMOKRPB-UHFFFAOYSA-N""]","[""FR-BBD3-PARENT-c0002__e00002"", ""FR-BBD3-PARENT-c0002__e00015"", ""FR-BBD3-PARENT-c0002__e00037"", ""FR-BBD3-PARENT-c0002__e00042"", ""FR-BBD3-PARENT-c0002__e00049"", ""FR-BBD3-PARENT-c0002__e00058""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
